date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,tags,submitted_via,date_sent_to_company,company_response_to_consumer,timely_response,complaint_id,date_received_raw,date_sent_to_company_raw,year_received,month_received,quarter_received,timely_response_binary,has_narrative,narrative_length,received_to_sent_lag_days
2018-02-16 00:00:00+00:00,Checking or savings account,Checking account,Problem with a lender or other company charging your account,Can't stop withdrawals from your account,"On XX/XX/XXXX I wrote a check to XXXX XXXX for the amount of {$24.00} It was converted to an ACH. I had at the time in my account {$24.00} I thought at the time I had XXXX but I was wrong. There was a debit to my account I was not aware of until I received the notice of the returned check in my email.for {$14.00} I do not have overdraft on this account, ( and the check would not have cleared any way but it is important to note this as an oversight on my part and not a blatant move to de fraud a merchant ) the check was sent back, when I saw what had happened I called XXXX to find out what I needed to do, they told me I would have to contact XXXX, I called XXXX on XX/XX/XXXX at XXXX XXXX  Cenrtral time and the agent told me after searching for several minutes that she found the check and asked me if i wanted to pay it today I agreed she said it would be {$49.00} I agreed to pay it when she put the card number in the system she said the check was currently being sent back through and I could not pay it over the phone she then stated I would still need to pay the XXXX return check fee though. I argued and hung up today XX/XX/XXXX they have attempted to debit my account for XXXX on behalf of XXXX stores but I did not have that much in my account. 
I am asking if they can continue to attempt to debit my account without my authorization, and If I must pay a return check fee for a check that cleared upon re deposit?",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"Fidelity National Information Services, Inc. (FNIS)",OK,74804,,Web,2018-02-16 00:00:00+00:00,Closed with explanation,Yes,2817160,2018-02-16,2018-02-16,2018,2018-02,2018Q1,1,1,1433,0.0
2020-09-02 00:00:00+00:00,Checking or savings account,Other banking product or service,Problem caused by your funds being low,Overdrafts and overdraft fees,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,TRUIST FINANCIAL CORPORATION,GA,30349,,Web,2020-09-02 00:00:00+00:00,Closed with explanation,Yes,3826528,2020-09-02,2020-09-02,2020,2020-09,2020Q3,1,0,0,0.0
2025-11-10 00:00:00+00:00,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Other transaction problem,,There are several unauthorized transaction from my account. Red flag right in black and white.why didn't they notice obvious suspicious activity on XX/XX/year>. Different device was used other than my device. Which I use my phone and no other concerning my stuff transaction started at XXXX am to XXXX am with over 20 unauthorized transaction in a XXXX min. Also at XXXX they continue to transfer all my money to XXXX XXXX XXXX XXXX off the transaction that chime allowed were from another device. That I don't have XXXX XXXX XXXX XXXX phone. On XX/XX/year> looking XXXX the record you can plainly see were the routine activity stops and the suspension activity begins the number 100 in red begins. I never put that in the box for reason for transfers .. I put good groceries ciggs n soda.ect.,,Chime Financial Inc,TX,78237,,Web,2025-11-10 00:00:00+00:00,Closed with explanation,Yes,17141618,2025-11-10,2025-11-10,2025,2025-11,2025Q4,1,1,793,0.0
2025-03-16 00:00:00+00:00,Prepaid card,Gift card,Trouble using the card,Trouble using the card to spend money in a store or online,I received an AMEX giftcard as a gift and it works nowhere Ive tried many places that accept Amex and it declines at each merchant,,AMERICAN EXPRESS COMPANY,MA,01089,,Web,2025-03-16 00:00:00+00:00,Closed with explanation,Yes,12505185,2025-03-16,2025-03-16,2025,2025-03,2025Q1,1,1,130,0.0
2017-07-27 00:00:00+00:00,Mortgage,Conventional home mortgage,Struggling to pay mortgage,,"Ocwen Loan Servicing is planning on selling XXXX XXXX 's property at foreclosure sale on XXXX XXXX, 2017. XXXX XXXX 's loan modification review is presently in the appeal stage. It is a violation of Regulation X, 12 C.F.R. 1024.41 ( g ) for Ocwen to advance foreclosure while the appeal remains pending.",,Ocwen Financial Corporation,NY,10016,,Web,2017-07-27 00:00:00+00:00,Closed with explanation,Yes,2586698,2017-07-27,2017-07-27,2017,2017-07,2017Q3,1,1,303,0.0
2023-07-06 00:00:00+00:00,Mortgage,Home equity loan or line of credit (HELOC),Trouble during payment process,,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,BMO BANK NATIONAL ASSOCIATION,WI,53045,,Referral,2023-07-10 00:00:00+00:00,Closed with explanation,Yes,7232151,2023-07-06,2023-07-10,2023,2023-07,2023Q3,1,0,0,4.0
2025-11-29 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,,JPMORGAN CHASE & CO.,CA,949XX,,Web,2025-11-29 00:00:00+00:00,Closed with explanation,Yes,17962164,2025-11-29,2025-11-29,2025,2025-11,2025Q4,1,0,0,0.0
2025-01-06 00:00:00+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Other transaction problem,,,,ROBINHOOD MARKETS INC.,NY,10952,,Phone,2025-01-06 00:00:00+00:00,Closed with explanation,Yes,11399127,2025-01-06,2025-01-06,2025,2025-01,2025Q1,1,0,0,0.0
2025-05-12 00:00:00+00:00,Mortgage,Conventional home mortgage,Trouble during payment process,"Escrow, taxes, or insurance","I am submitting this formal complaint regarding Newrez, my mortgage servicer, for its ongoing failure to process my valid escrow removal request in accordance with its own stated policies. 

On XX/XX/year>, I submitted a formal request for escrow removal, which was denied without sufficient explanation. Since that time, I have made numerous follow-up calls to Newrez in an effort to resolve the matter. On XX/XX/year>, I was informed by a representative that my case had been escalated to a supervisor. However, during a follow-up call on XX/XX/year>, a different representative claimed no such escalation had occurredrevealing a breakdown in XXXX internal processes. 

At that point, another agent statedon behalf of a supervisorthat I would need to obtain a new home appraisal. I complied and paid {$600.00} out of pocket for a certified appraisal, which confirmed a property value of {$700000.00}. With a current mortgage balance of {$480000.00}, my loan-to-value ( XXXX ) ratio is XXXX XXXX %, significantly below XXXX stated threshold of XXXX % ( or {$670000.00} ) required for escrow removal. 

On my most recent call on XX/XX/year>, I was told by another Newrez representative to start the process over again and resubmit my request from scratch. I have made multiple requests to speak with a supervisor, all of which have been ignored or denied. 

This ongoing lack of transparency and accountability is unacceptable. I am requesting the CFPBs assistance in ensuring Newrez honors its policy and promptly removes the escrow account from my mortgage. 

Thank you for your attention to this matter.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"Shellpoint Partners, LLC",FL,32952,,Web,2025-05-12 00:00:00+00:00,Closed with explanation,Yes,13467340,2025-05-12,2025-05-12,2025,2025-05,2025Q2,1,1,1606,0.0
2020-06-29 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,,XXXXX,,Phone,2020-06-29 00:00:00+00:00,Closed with explanation,Yes,3720982,2020-06-29,2020-06-29,2020,2020-06,2020Q2,1,0,0,0.0
2025-10-21 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,78577,,Web,2025-10-21 00:00:00+00:00,Closed with non-monetary relief,Yes,16738306,2025-10-21,2025-10-21,2025,2025-10,2025Q4,1,0,0,0.0
2023-02-06 00:00:00+00:00,Checking or savings account,Checking account,Closing an account,Company closed your account,I use chime for banking services. Woke up this morning to emails of my account closure. I had most of my money ( {$7000.00} ) in my chime credit builder card. About XXXX $ was in my checking account. All I did last night was transfer XXXX $ to my XXXX account for a XXXX XXXX subscription I have. Woke up this morning unable to access any of my accounts. Cant pay any bills or be at appointments that I was scheduled to be at. No communication with them regarding what the issue may have been.,,Chime Financial Inc,NV,89183,Servicemember,Web,2023-02-06 00:00:00+00:00,Closed with explanation,Yes,6536104,2023-02-06,2023-02-06,2023,2023-02,2023Q1,1,1,493,0.0
2025-05-21 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,"Hello, so I have two bank accounts. My main account and the one in question which is shared with my wife. My shared account I really dont pay too much attention to the transactions because I am aware that my wife uses the money in the account .. On a Friday morning.. I decided to check the balance to my surprise no available balance.. This is the day money goes in there. I proceed to check over everything and see this has been going on quite some time .. Thousands of dollars is missing from my account in 4 months for video games.. I called SoFi to get this disputed immediately. I do not play video games. if I do it certainly would not be for thousands of dollars .. Monday I get the email that all my claims were denied. all expect XXXX {$10.00} claim .. Im not sure why was 1 claim approved .. Im not even sure if they had adequate time to review this. At this point Im out of my money and I feel its nothing I can do about it.. I dont think I was giving a fair chance. I would not write to you guys if I was in the wrong.",,"SOFI TECHNOLOGIES, INC.",GA,30096,,Web,2025-05-21 00:00:00+00:00,Closed with explanation,Yes,13645189,2025-05-21,2025-05-21,2025,2025-05,2025Q2,1,1,1031,0.0
2017-05-27 00:00:00+00:00,Mortgage,Conventional home mortgage,Struggling to pay mortgage,,,,RUSHMORE LOAN MANAGEMENT SERVICES LLC,GA,31907,,Web,2017-05-27 00:00:00+00:00,Closed with explanation,Yes,2495658,2017-05-27,2017-05-27,2017,2017-05,2017Q2,1,0,0,0.0
2025-12-20 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"SANTANDER HOLDINGS USA, INC.",NY,10462,,Referral,2025-12-22 00:00:00+00:00,Closed with explanation,Yes,18218561,2025-12-20,2025-12-22,2025,2025-12,2025Q4,1,0,0,2.0
2025-09-04 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",VA,20115,,Web,2025-09-04 00:00:00+00:00,Closed with non-monetary relief,Yes,15717425,2025-09-04,2025-09-04,2025,2025-09,2025Q3,1,0,0,0.0
2025-06-21 00:00:00+00:00,Mortgage,Conventional home mortgage,Struggling to pay mortgage,"Applying for or obtaining a modification, forbearance plan, short sale, or deed-in-lieu","I hope this message finds you well. I am writing to request a formal review of my mortgage file due to several concerns regarding past loan modifications and the terms that followed. 

On XX/XX/XXXX, the property was refinanced. Later, in XX/XX/XXXX, the mortgage was modified through XXXX XXXX XXXXXXXX. In XXXX, I requested payment assistance from the loan servicer, Select Portfolio Servicing ( SPS ), due to financial hardship.

However, I have observed that the agreement made by SPS at that time did not appear to comply with RESPA regulations. The terms imposed an excessively high interest rate over a short period and included a balloon payment, which has placed a significant financial burden on me. As a result, I am currently struggling to meet the required monthly payments due to these inflated terms.

Given the circumstances, I respectfully request a thorough review of this file to ensure all regulations were followed and that the terms applied are fair and lawful.

Thank you very much for your attention and support on this matter.",Company believes it acted appropriately as authorized by contract or law,"SELECT PORTFOLIO SERVICING, INC.",CA,91331,,Web,2025-06-30 00:00:00+00:00,Closed with explanation,Yes,14186904,2025-06-21,2025-06-30,2025,2025-06,2025Q2,1,1,1051,9.0
2025-11-05 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Closing your account,Can't close your account,Ive received many emails from this company about a new account. I never opened an account. I received a visa debit card in the mail on XXXX in my name. I called and reported it as fraudulently opened and said I needed to closed. I was told I had to submit a police report as well as send them my id. I refuse to send them My id. I am not filing a police report. I have taken steps to secure my credit. I asked for a supervisor and was told no one fools help me and they hung up,,Chime Financial Inc,AZ,85050,,Web,2025-11-05 00:00:00+00:00,Closed with explanation,Yes,17044733,2025-11-05,2025-11-05,2025,2025-11,2025Q4,1,1,477,0.0
2023-02-22 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Problem when making payments,You never received your bill or did not know a payment was due,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,TX,77009,,Web,2023-02-22 00:00:00+00:00,Closed with explanation,Yes,6604054,2023-02-22,2023-02-22,2023,2023-02,2023Q1,1,0,0,0.0
2019-05-06 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,,HSBC NORTH AMERICA HOLDINGS INC.,KS,66212,,Web,2019-05-06 00:00:00+00:00,Closed with explanation,Yes,3233407,2019-05-06,2019-05-06,2019,2019-05,2019Q2,1,0,0,0.0
2022-10-25 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Getting a credit card,Card opened as result of identity theft or fraud,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76051,,Web,2022-10-25 00:00:00+00:00,Closed with non-monetary relief,Yes,6128369,2022-10-25,2022-10-25,2022,2022-10,2022Q4,1,0,0,0.0
2024-09-02 00:00:00+00:00,Credit card,General-purpose credit card or charge card,"Other features, terms, or problems",Problem with rewards from credit card,""" You earn XXXX point for every {$1.00} you spend on all other purchases. '' This is their claim for my Chase Sapphire credit card. On XX/XX/year> I spent {$21000.00} and received only XXXX in Chase Rewards points. I filed a complaint to Chase and received no feedback. I also tried to call and after talking to robots for 15 minutes, got a person on the phone who hung up on me. After XXXX more tries, I finally got connected to someone in XXXX I couldn't understand so I hung up. I see this as consumer fraud and a scam to get people to use their credit card. I would appreciate any help you can provide in contacting this company that tries every way possible to ensure that you can not contact them. Thank you.",,JPMORGAN CHASE & CO.,NV,XXXXX,"Older American, Servicemember",Web,2024-09-02 00:00:00+00:00,Closed with explanation,Yes,9993120,2024-09-02,2024-09-02,2024,2024-09,2024Q3,1,1,714,0.0
2018-09-18 00:00:00+00:00,Mortgage,Home equity loan or line of credit (HELOC),Struggling to pay mortgage,,"My property foreclosed, the was sold, the HELOC holder, SLS is still Asking me for money. When the house foreclosed, the loans was extinguished. SLS has placed it on my credit report, it is ruining my credit. SLS was offered to communicate with the primary lender at the time of foreclosure, but they refused.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Specialized Loan Servicing Holdings LLC,MD,21060,Servicemember,Web,2018-09-18 00:00:00+00:00,Closed with explanation,Yes,3022848,2018-09-18,2018-09-18,2018,2018-09,2018Q3,1,1,309,0.0
2022-10-21 00:00:00+00:00,"Payday loan, title loan, or personal loan",Payday loan,Received a loan you didn't apply for,,"Keep getting emails and phone calls to get a loan or claiming I have applied for a loan. I have not applied and have explained this to them but they continue to call and send emails several times a day. The companies is XXXX XXXX lending, phone numbers XXXX XXXX XXXX, XXXX XXXX XXXX, XXXX XXXX XXXX, XXXX XXXX XXXX and XXXX XXXX XXXX. They are now saying I applied through a third party company. I have not applied for any loan.",,Post Lake Lending Inc.,CO,81007,,Web,2022-10-21 00:00:00+00:00,Closed with non-monetary relief,No,6115313,2022-10-21,2022-10-21,2022,2022-10,2022Q4,0,1,429,0.0
2021-05-12 00:00:00+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Unauthorized transactions or other transaction problem,,"PayPal has placed a random and unnecessary limitation on my account stopping up my daily business. 

Insubordination by representative, XXXX, at PayPal ... agent claims that he sent a message to operations claiming that I will not submit requested photo ID to verify account exposing personal information and risk. Customer will not be treated unequally to any other PayPal customer who is not required to upload personal photo identification. 

Allegedly and according to agent XXXX, this limitation stems from a dispute through XXXX in XX/XX/2021, and evidently PayPal lacks communication skills in order to obtain dispute resolution records with their partner in crime, XXXX. 

This was the exact message from PayPal upon limiting my account. 

"" We need some info from you We noticed that there were some changes to your account activity. To understand this better, we will require some information from you. 

Until we receive your information, some features in your account will be limited. You'll be able to regain access to these features once you provide the information we've requested. 
If you're unable to submit the required information by XX/XX/2021 or if we notice additional changes in your account activity, your access will be further limited. 
Reference ID : XXXX Well start our review after you have completed all of the below required tasks. ''",,"Paypal Holdings, Inc",CO,80302,,Web,2021-05-12 00:00:00+00:00,Closed with non-monetary relief,Yes,4371831,2021-05-12,2021-05-12,2021,2021-05,2021Q2,1,1,1365,0.0
2025-03-10 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,,Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,CA,90046,,Referral,2025-03-10 00:00:00+00:00,Closed with explanation,Yes,12408727,2025-03-10,2025-03-10,2025,2025-03,2025Q1,1,0,0,0.0
2022-09-23 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Trouble using your card,Credit card company won't increase or decrease your credit limit,"I have an account with asynchrony bank, they gave a limit of {$1000.00}. I have never been late kept my balance under {$500.00} at all times, they lowered my limit to {$370.00} and then reported my card as being over the limit",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,NY,11236,,Web,2022-09-23 00:00:00+00:00,Closed with non-monetary relief,Yes,6012751,2022-09-23,2022-09-23,2022,2022-09,2022Q3,1,1,226,0.0
2025-11-23 00:00:00+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Unauthorized transactions or other transaction problem,,,,"Block, Inc.",SC,29445,,Web,2025-11-23 00:00:00+00:00,Closed with explanation,Yes,17443609,2025-11-23,2025-11-23,2025,2025-11,2025Q4,1,0,0,0.0
2023-05-19 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,,FIRST PORTFOLIO SERVICING INC,TX,75208,,Web,2023-05-19 00:00:00+00:00,Closed with explanation,Yes,6999293,2023-05-19,2023-05-19,2023,2023-05,2023Q2,1,0,0,0.0
2025-01-28 00:00:00+00:00,"Payday loan, title loan, personal loan, or advance loan",Title loan,Charged fees or interest you didn't expect,,,,CCF Intermediate Holdings LLC,MO,630XX,,Web,2025-01-28 00:00:00+00:00,Closed with explanation,Yes,11803008,2025-01-28,2025-01-28,2025,2025-01,2025Q1,1,0,0,0.0
2017-07-12 00:00:00+00:00,Credit card or prepaid card,Store credit card,Struggling to pay your bill,Credit card company won't work with you while you're going through financial hardship,"On XX/XX/XXXX I signed up with XXXX XXXX XXXX Client Number XXXX due to my financial hardship. JCPenney 's Department store was listed as one of my debts. JCPenney 's has accepted two payments from XXXX XXXX thus far for the sum amount of {$19.00} each month. After accepting payments JCPenney 's is declining the proposal XXXX XXXX XXXX sent to them due to terms and conditions I never signed or authorized JCPenney 's to enroll me into one of their internal programs. JCPenney 's is attempting to force me the consumer into a program I never signed up for. As of XX/XX/XXXX it was stated to me by a JCPenney 's employee that I was not eligible for Debt Management because I account was coded set up for a particular program I have no idea or have ever been notified about. XXXX XXXX XXXX has sent another proposal after JCPenney 's stated because I missed two payment my account was removed from the program. XXXX XXXX sent another payment in XX/XX/XXXXof {$19.00} JCPenney 's accepted the payment then denied the proposal again. As the Fair Credit Act states, I have a right as a consumer to have a certified consumer debit counselor assist me with my financial hardships. I live on a fix minimum income because I am a XXXX XXXX ( XXXX ) barely making ends meets. JCPenney 's has treated to place my account in collection, continue to compound interest daily without allowing me my fair credit rights causing a more financial hardship burden for me. I wanted to have this matter thoroughly investigated, because I do n't know my rights, I need assistance with this matter. XXXX XXXX XXXX has all the recording from the back and forth with JCPenney 's Credit Department. First stating the proposal might me excepted, but their was no guarantee. As of today, JCPenney 's is stating that they only allow one program per card. I only have one existing credit card with JCPenney 's. Furthermore, I never signed my signature or excepting verbally or in writing any type or form of a program with JCPenney 's Department Store. Synchrony Bank/JCP.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,IL,60443,,Web,2017-07-12 00:00:00+00:00,Closed with explanation,Yes,2572483,2017-07-12,2017-07-12,2017,2017-07,2017Q3,1,1,2042,0.0
2020-03-03 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Closing your account,Can't close your account,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",DC,20007,Older American,Web,2020-03-03 00:00:00+00:00,Closed with explanation,Yes,3552573,2020-03-03,2020-03-03,2020,2020-03,2020Q1,1,0,0,0.0
2025-10-25 00:00:00+00:00,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Other transaction problem,,,,"Paypal Holdings, Inc",MI,48322,,Web,2025-10-25 00:00:00+00:00,Closed with explanation,Yes,16821933,2025-10-25,2025-10-25,2025,2025-10,2025Q4,1,0,0,0.0
2017-10-05 00:00:00+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Fraud or scam,,"On XX/XX/XXXX I sold Test Voucher on XXXX The Voucher have expiration dates and the buyer was aware of it. 
The Buyer was supposed to used the voucher before XX/XX/XXXX on XX/XX/XXXX the buyer filed frivolous claim with XXXX and XXXX dismissed his claim. 
The buyer turn around and filed another claims with PayPal and PayPal refund the money without considering the facts. 
The transaction happened on XXXX and decide the case in my favor because they know the buyer was filing fraudulent claims. 
PayPal turn around and demand from me ridicules proof. 
PayPal intentionally ignored me and robbed me when they are aware that the buyer was not honest. 
The buyer claims with XXXX was not the same claim that he filed with PayPal. 
the buyer switch his story everytime and paypal refused to look into the facts that the buyer story is different every time and that the buyer did items was delivered.",,"Paypal Holdings, Inc",VA,232XX,,Web,2017-10-05 00:00:00+00:00,Closed with explanation,Yes,2694151,2017-10-05,2017-10-05,2017,2017-10,2017Q4,1,1,905,0.0
2025-01-21 00:00:00+00:00,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Other transaction problem,,,,"Block, Inc.",OH,44485,,Web,2025-01-21 00:00:00+00:00,Closed with explanation,Yes,11608241,2025-01-21,2025-01-21,2025,2025-01,2025Q1,1,0,0,0.0
2024-10-31 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,79765,,Web,2024-10-31 00:00:00+00:00,Closed with explanation,Yes,10639209,2024-10-31,2024-10-31,2024,2024-10,2024Q4,1,0,0,0.0
2017-04-24 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Closing your account,Company closed your account,"Had a  Chase cre dit card for several years when Chase Bank closed my credit card account despite no missed or late payments, which also erased rewards points on the account. The account was closed in  XXXX  and would not be reopened even after repeated ca lls to Chase cust omer service.",,JPMORGAN CHASE & CO.,AL,36303,,Web,2017-04-24 00:00:00+00:00,Closed with non-monetary relief,Yes,2465326,2017-04-24,2017-04-24,2017,2017-04,2017Q2,1,1,288,0.0
2024-08-27 00:00:00+00:00,Credit card,Store credit card,Trouble using your card,Can't use card to make purchases,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",NY,11228,,Phone,2024-08-27 00:00:00+00:00,Closed with explanation,Yes,9937784,2024-08-27,2024-08-27,2024,2024-08,2024Q3,1,0,0,0.0
2020-03-19 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Fee problem,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,91335,,Web,2020-03-19 00:00:00+00:00,Closed with monetary relief,Yes,3572325,2020-03-19,2020-03-19,2020,2020-03,2020Q1,1,0,0,0.0
2021-03-26 00:00:00+00:00,Mortgage,Conventional home mortgage,Closing on a mortgage,,"XX/XX/XXXX The lies stop today. The deception and the fraudulent practices stop today. I initially contacted CashCall Mortgage ( DBA Impac Mortgage, XXXX XXXX XXXX, XXXX, CA XXXX ) on XX/XX/XXXX to apply for the refinancing of three of my properties. My credit was run but I was not contacted until three weeks later on XX/XX/XXXX by XXXX XXXX, to let me know that the processor assigned to me was XXXX XXXX. A week later, XX/XX/XXXX, XXXX XXXX also emailed me to tell me the same information. I waited until XX/XX/XXXX and when I heard nothing from Ms. XXXX, I reached out on XX/XX/XXXX to ask if we were on track to close on XX/XX/XXXX. Again I heard nothing so I reached out again on XX/XX/XXXX. Mrs. XXXX said she would call me on XX/XX/XXXX to review my 3 files. She assured me all ( 3 ) files were in order and even set up a notary appointment for Saturday XX/XX/XXXX. That appointment never happened as she claimed that she needed to "" fix some things. '' And since that date it has been a non-stop endless cycle of asking for documents, promising me we were ready to sign, asking for documents that I already sent, telling me the files were in Underwriting, asking for more documents, telling me Underwriting needed more ( even though ALL documents were immediately supplied ). Finally, on XX/XX/XXXX, upon XXXX telling me that Underwriting had decided that they needed an appraisal after all, I demanded that I be sent a copy of the appraisal that was ALREADY done on my property on XX/XX/XXXX. She seemed to have no idea that the appraisal - ordered by Cashcall in XXXX was ever done. She found the appraisal and sent it to me, as well as cced a copy to a Manager named XXXX XXXX, whom I had insisted form a part of all emails since nothing had gotten done for 90 days XXXX 3 months XXXX time. 
The appraisal came in at {$290000.00} and I was told we were good to go now. But yet no signing dates were set. The comments from Ms XXXX were always It is in Underwriting. 

On XX/XX/XXXX I was sent an email at XXXX XXXX from a XXXX XXXX stating that she was my new processor assigned to my case. She also sent me a list of REQUIRED documents and when I stated that those documents had already been sent XXXX multiple times, even ) she stated that she had NO access to XXXX files and therefore I would have to resubmit all the required documents. At this point I became very suspicious of a request for additional documentation and demanded to know where all of my HIGHLY CONFIDENTIAL documents were and why she was not able to access them. She alluded to the mental state of Ms. XXXX XXXX ; leaving me even further concerned. Mrs XXXX took a tone with me and told me that if I did not supply the documents then I was essentially backing out and did not want to proceed. She stated that there was a looming deadline of XX/XX/XXXX and time was of the essence to finalize the loan or else we will need to run your credit again. I stated, again in no uncertain terms, that I would absolutely NOT be running my credit again due to their inaction and sitting on my 3 loans for 100 days. 
She also wanted a copy of my divorce proceedings to which I absolutely said I would not send over. I asked why in the world anyone would want to see my divorce papers when I have been divorced for 17 years and during that time have purchased 8 properties and even refinanced properties without ANYONE requesting divorce papers. I became suspicious that my identity and financial documents were being stolen and/or not protected. I immediately contacted the supervisor I was working with, Ms. XXXX XXXX, and she assured me that they would NOT have to see my divorce papers. At that point she said all that was needed was my XXXX W2- a document that I had submitted multiple times already, and did so again. I was told that was it and my files would go back to Underwriting and be done. 

Enter XXXX XXXX on XX/XX/XXXX who said he was brought on to close the deal. I explained to him that absolutely nothing had been done and no deals were finalized because of unknown reasons. He assured me that he would get to the bottom of it and that the deals would close. He explained that Underwriting has decided after all that they NOW needed an appraisal of the XXXX property. I explained in no uncertain terms that once again that appraisal had been done over 3 months ago. I also explained that Ms XXXX had a copy as did Ms. XXXX XXXX. He claimed there was nothing documented and wanted me to send him MY copy, which I did. He then entered it into the portal on XX/XX/XXXX. 

I thought that would be the end of it, as promised, and that we would indeed finally be signing our documents today. But NO. I just received a phone call today ( XX/XX/XXXX at XXXX XXXX  ) from XXXX XXXX who informed me that my file can not be finalized until I RUN MY CREDIT AGAIN. I told him that my credit is frozen, and that I would absolutely NOT be running my credit again due to their own ineptness and inaction. They have literally sat on my loan for FOUR MONTHS ( 120 DAYS ) and at this point they have lost all credibility with me. 

But it is worse than that. I can only think at this point that it goes beyond ineptness and inaction. At this point I am concerned about the privacy of my financial documents, as well as the very real threat of fraudulent and deceitful practices on behalf of CashCall Mortgage ( DBA Impac Mortgage ). Their misleading actions have now caused me to miss out on refinancing all 3 of my properties at rates that are lower than the current market rates. This deal should have been done FOUR months ago, as I am someone with impeccable credit, access to all of my documents at my fingertips, and someone that has answered every single email, phone call, document request immediately and accurately. 
I want answers and I want action. NOW. 

Thank you in advance, XXXX XXXX",,"IMPAC MORTGAGE HOLDINGS, INC.",CA,92596,,Web,2021-03-30 00:00:00+00:00,Closed with explanation,Yes,4246444,2021-03-26,2021-03-30,2021,2021-03,2021Q1,1,1,5870,4.0
